"SeineRowID","SampleRowID","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments"
"{486800AB-6D5F-4CB9-B5FB-E145519D6988}","{07A6B138-D1CF-4A51-9AD5-E935417A45AB}","P",20.00,10.00,1.07,
"{4871CF1D-E91D-431D-BA50-CBEC898C6021}","{ECEF2E4B-4133-4AEE-97ED-5BCD87F51389}","P",20.00,10.00,1.07,
"{4880A1A2-0B81-4D67-8770-C6770516CFD1}","{502A991E-CA40-4BCE-85D3-11EBFB1F3F90}",,20.00,10.00,1.20,
"{48A8468F-3DEA-40DD-BCC0-B1FEF124DB68}","{E9D98CC7-A9E6-40AC-8964-B80DAE754E24}","P",20.00,10.00,0.60,
"{48B8CDB0-686D-4B80-81B5-8BB5CDB6633E}","{1376E2F6-7D05-4222-8056-4A129168B8D3}","P",20.00,10.00,1.02,
"{48F0CC48-4E5A-42B3-8061-7700A9AAE431}","{E4725FFB-5662-4FAA-AD39-B0335910CF83}","P",20.00,10.00,0.65,
"{48FC069B-8769-42FD-A921-E3F8B6004200}","{9927B793-08B2-4454-981D-A543311D68D5}","P",20.00,10.00,1.14,
"{494C939E-69DA-4C20-A1EE-8C0C723F32DC}","{3863F658-B542-4F54-BC3C-E0148F1AD0B7}","P",20.00,10.00,0.60,"crew: TO, KP, AC, PM; seine#3"
"{4958A612-06F1-4850-A920-DBCDA66C4B8E}","{5395CE3F-4CD6-4E6D-A336-8AA498A7BE52}",,20.00,10.00,0.60,
"{499589FD-7785-45B0-94C4-AFA73D52C590}","{D09C3CD1-2394-4B75-9ED5-1590A80D9D80}","P",20.00,10.00,0.65,
"{49A051F2-5C97-4C41-B979-F538CA3BC832}","{C148A63B-5068-4D09-978D-33DB75090E71}",,20.00,10.00,0.75,
"{49E5E1BD-5EAC-4092-A5E8-7B8FAB32E3F6}","{F37EC594-2022-4CF6-9AEE-57AD74C6AB44}",,20.00,10.00,,"SB with deformity on peduncle"
"{49F6EB34-AEB6-4D18-BA10-E27640C6B930}","{33BD8555-C71A-45ED-BE05-FD0401DE6E45}","P",20.00,10.00,0.95,
"{4A30FA26-1252-4020-823C-442B95BB3510}","{9B7F67C7-5DEF-4F10-B999-B35C55C37A20}","P",20.00,10.00,1.06,
"{4A69FF84-3F7F-4ED7-9D18-FF1290FE19D4}","{D113B432-4081-4E4A-9DA3-F6C73511D3C4}",,20.00,10.00,,
"{4A889BDB-DB07-4163-A9FF-BB709587CB30}","{BDDEB12E-9542-46DE-BC2E-2CE75DF3A031}","P",20.00,10.00,1.00,"crew: PM, AR, AM, TO; seine#1"
"{4A8F15BB-7B86-4568-8555-B599A5736E5B}","{D21B0832-6AA9-499E-AB46-F3AA57F624E7}","P",20.00,10.00,0.80,"seine#2"
"{4AAB93BC-F3E4-4A3E-9F30-92276EE6CED5}","{963DDCCD-9A1E-4CED-8F5E-99011E1E392D}","P",20.00,10.00,0.65,
"{4AD14F0B-EF41-4A07-8B4E-3B8C8A5408B1}","{BC54FB4F-C036-4BC3-A113-072870AD5849}","P",20.00,10.00,0.95,"Sonya, John; seine # 1"
"{4AFC51E8-B90B-4A76-BD6A-58E8F14C39EE}","{77387F19-8E3D-4ED8-BB88-7716AF529A2A}","P",20.00,10.00,0.90,
"{4B469116-4198-4FC7-81CB-893B473160BE}","{D519FF1A-F8D2-4BA4-8180-6EF8900278EC}","P",20.00,10.00,0.87,"seine#2"
"{4B4818B6-E1C4-45B0-AA54-2DC3C1035224}","{EECDF09C-1177-4F26-AF64-8B1798451D78}","P",20.00,10.00,1.25,
"{4B6F3E43-AA22-44D0-9470-85E9099FD4CA}","{545ECA1B-0430-488B-BAFD-42E298791E31}","J",20.00,10.00,0.62,"seine#4"
"{4BEDA46F-BDB7-4D56-87FB-81A1BA2CDEBC}","{BE6CC63D-095F-43B1-AEBD-1400A0A13B4C}","P",20.00,10.00,0.80,"crew: AW, SP; seine#1"
"{4C0072D7-B41A-4A00-A074-754A6604D84C}","{5B79FD9F-9B45-4864-AC87-1D7A0FADBFD7}","P",20.00,10.00,1.10,"seine#1"
"{4C1E14BA-71E6-41CB-A117-EF645A09535C}","{98705618-FE5C-40E5-8995-DD753A13ABAF}","P",20.00,10.00,0.95,
"{4C27407E-0955-450F-8AD9-2FC4F0C2943E}","{6FDF94B8-4CFD-460C-9E22-0C036A4A3463}","P",20.00,10.00,0.60,"crew: AS, SA, TO; seine#2"
"{4C411AFB-15C6-4836-A663-8E0E4963B801}","{66E70E84-A12D-454C-948C-8FEED0C91D85}",,20.00,10.00,,
"{4C414541-26AF-4CD5-8C5A-670363902050}","{30FB0ED1-4DC4-49FC-9A3B-36C6ED08563A}",,20.00,10.00,1.30,
"{4C5227D8-E197-4077-A9EB-87E127511F1F}","{89A4CA2F-0D45-41AC-80FB-40CA09CF111E}","P",20.00,10.00,0.68,"seine#2"
"{4CA3EF33-1283-4A8C-A96D-918BF480883A}","{4EDD807A-702E-44DD-8685-16ECA7A2BF74}","P",20.00,10.00,,"crew: AW, S, SZ; seine#3"
"{4D1CEB12-FE4F-4437-8702-66CCF20A90F8}","{EB71E6B5-D928-407E-A251-50BD8F0DCA85}","P",20.00,10.00,1.00,
"{4D29AFFD-6AFC-4143-9EE2-B50142C20C06}","{371A37B6-755C-42B3-B6F8-87CD9D53449C}","P",20.00,10.00,1.03,
"{4D4FF8E4-F4FA-4223-ADDC-FE31B2B70691}","{7F997463-AE27-40F6-BE5D-13618465505D}","P",20.00,10.00,0.70,"crew: JF, TO, AW; seine#3"
"{4D708FE2-9C96-43B7-998A-FED0B9E879DF}","{D95B62EA-8A01-4FAD-9C3A-2F72E8F7DB12}",,20.00,10.00,,
"{4D83501B-2A6B-41E0-A9F8-9DC8CD933327}","{44963650-05F7-4402-B80B-9632205E81FB}",,20.00,10.00,,"Many ISS with Spinal Deformities (curved spine)"
"{4D840A16-8AED-403C-8182-549899C38143}","{BDA00ACD-8358-4C7E-8534-29DCB4BB3CBA}",,20.00,10.00,0.50,
"{4DA03D68-3D9F-406C-B121-2812D514310A}","{D567F6AE-9669-4749-B34C-0ED93E8C58BF}",,20.00,10.00,,
"{4DB792C1-7380-4A71-8DA6-208AFDF2A161}","{B1797675-64F1-4AE1-A05C-169167C912A9}",,20.00,10.00,,
"{4DDCA45A-33E6-4202-AE43-47BC91B88C33}","{E03674BC-3C61-46A0-8C75-2796E4BBB3D5}","P",20.00,10.00,0.93,
"{4DEDB436-BC4C-4362-BE65-B10891276BEA}","{DBD9CF02-0191-4C9F-96C6-3A02AE266880}","P",20.00,10.00,1.10,
"{4DFB345F-7AC0-488A-BC79-6FA58354DD74}","{91E29E6F-42DB-4312-AFBB-4C59D41E22A2}",,20.00,10.00,1.00,
"{4E5A1778-7555-48D6-B435-2EB485DD2CCC}","{577812DF-72AE-4195-9E2E-64A91824D241}","P",20.00,10.00,0.84,
"{4E7586DD-8F7E-454B-B0E5-23ACBB1AC815}","{1CB7AEAB-0EE3-4ADB-A397-ADD9B26A30E9}","P",20.00,10.00,1.03,
"{4E94BED5-909E-4EB9-B658-BD7272EEFBAC}","{AD66787A-76AF-4544-98EB-B3D1C4B4D864}","P",20.00,10.00,,"crew: AW, MY, SB, TO; seine#2"
"{4EAD8976-65BD-4ADE-91AC-5D30386E09EA}","{DA590393-6298-4530-A269-C82199D00011}","P",20.00,10.00,1.00,
"{4EAF9E4B-3771-4A4A-829C-468B0A6413B0}","{C80D5542-2BB1-4D3A-AAEC-CB0779FFFF8D}","P",20.00,10.00,1.03,
"{4EC3AA9D-7BF2-4306-8776-20CD6B747ECA}","{F1DBA20D-7A21-4D4C-813A-F0349CA41DA9}","P",20.00,10.00,1.10,"seine#3"
"{4EF07F63-5DC2-4690-8CB6-E06D6DDB477B}","{E7AC1C92-6CFA-4559-AC65-7F0FEC81CE77}",,20.00,10.00,0.90,
"{4EF837AD-05D4-4618-B052-FCD821003F39}","{8142D0D0-44D6-4175-8207-DE0B6911476F}",,20.00,10.00,1.10,"crew: RS, PC, AW; seine#2"
"{4EFC7372-0E8C-485C-828F-324C729908DB}","{DB9451EE-9E93-4FC7-8390-7F034B7F2D41}","P",20.00,10.00,0.63,"seine#1"
"{4F4BC53A-0902-4E8E-ADC5-37987A0B8F38}","{FE201DC9-B93E-41BA-8EC6-F1C576F4F3DB}",,20.00,10.00,1.00,"seines done 2 hours after trawl at SUI; seine#2"
"{4F514B78-6677-4205-A3AD-F202D9F66355}","{57902083-B8B5-4038-AB4A-192B20BEF2A4}","P",20.00,10.00,0.75,"seine#1; time not recorded"
"{4F54BD77-CB8E-4E55-991B-A8F11CE74794}","{17461BAE-5EEF-4FDE-A4BE-F49D528F59D1}",,20.00,10.00,1.20,
"{4F6511E9-82A4-41A0-A41D-3970F691D436}","{83FAF282-04B5-444C-96EC-1DD6797207F4}",,20.00,10.00,1.30,
"{4F83C129-5F15-47E5-92CA-7A9721AA5D36}","{DECE15C9-548A-4D5A-8BBC-882DF7606906}","P",20.00,10.00,1.00,"crew: TO, NB, MW, MT; seine#3"
"{4FFC8E3F-60D1-4E5D-A6A3-08F5C5A1899E}","{1BBA61C1-BE3D-44ED-AEF4-79F0D766B228}","P",20.00,10.00,0.65,
"{501BF184-133C-4178-BA2F-9B23F5D8FF8B}","{1CF4E637-3406-4FB7-9072-AA71E2EAFB4D}",,20.00,10.00,1.30,
"{5026625D-BD3B-41E4-8E5E-B4581D154F1E}","{9A966C8D-F6B8-4497-9CFA-7BAECE9BFEAB}",,20.00,10.00,1.00,
"{5037C106-E037-45AB-9A67-4E4CC0BBD5E5}","{DE02E50D-55BC-4A18-BE32-71916F802ECF}","P",20.00,10.00,1.03,
"{504CE588-B464-4030-A961-EFB6A8F5E950}","{1A29BE7B-9D23-40E4-87ED-BE0588B35260}","P",20.00,10.00,0.78,
"{507474D8-7043-462F-840B-4998C2CE0349}","{0ED7BE43-3CAF-44E9-8280-A6A130412665}",,20.00,10.00,0.90,
"{50A0B7CC-BEF5-45F1-9A75-DE0C1583D403}","{8FF08F7D-025B-41D7-8B62-D72CA25EB858}",,20.00,10.00,,
"{50D6B7DD-313F-4280-8F74-98905E758E26}","{8F751B49-2438-4AFB-A51B-C0E6BBA494BD}","J",20.00,10.00,1.00,"seine # 4; crew: SM, JD, MK"
"{50EF70AC-89A8-402A-BC3D-C9ED1A2D3937}","{888E5FFA-756C-4DD1-959E-5264829CBF74}",,20.00,10.00,0.42,"no data for this day on water quality, we did SU1 on the 18th"
"{50FA7723-B728-4D85-A471-9BD656A20101}","{8EC0A7F2-4106-4F35-B5E1-4D70C8AE800F}",,20.00,10.00,1.10,"seine#2"
"{510C9E97-ADA6-4743-924B-10767C001D41}","{11E7EA9D-9659-4BCB-BF10-7C0432483FC9}","P",20.00,10.00,0.81,"crew: KP, MD, TO, OR; seine#3"
"{51201B7A-7CA7-4320-A53A-AA0640AE1AA6}","{27C68835-820F-4496-802C-4FC837E18591}","P",20.00,10.00,0.60,"seine#1"
"{51C64101-3EA1-40A5-B6C2-F296F04C33AC}","{12827543-1C48-46AD-B8D8-9E6303393074}",,20.00,10.00,,
"{51CDC2DE-8FCE-4188-B3CF-20A6C4939D25}","{D2034290-4791-4C1A-9B4E-AFCBACADB5E1}","P",20.00,10.00,1.05,
"{51D59A97-F121-406C-BA23-65F08A9ED9B3}","{E588AE9E-497B-4DE1-8A54-D077D8387D65}",,20.00,10.00,1.00,"crew: RS, JD, FR; of the 204 unmeasured SB,  3 SB less than 20, 193 SB greater than 20 and less than 30, and  8 SB greater than 30 and less than 50; seine#1"
"{52053DBD-095A-4A1A-A823-FF7CDE6E6BE7}","{2B4FDD5E-6144-4C27-9251-3858FC5901DA}","P",20.00,10.00,0.55,"seine#2"
"{5213242E-F3A6-4E8D-AF88-B76419E28C43}","{6421F454-A818-4169-A984-6D9AAD774180}","P",20.00,10.00,1.10,"Seine#2; crew: SP, AW, JD, MM"
"{522D7C34-283E-44E7-88AE-06FE5895D627}","{9C8E7D61-6AD0-4ED8-B4CD-ED4780D6E699}","P",20.00,10.00,1.00,"crew: PC, SP, CZ; seine#1"
"{5300E68A-C09C-44CC-A76C-E19CF2DB2219}","{1C70F2CE-FBF9-40E8-B329-324E395CB20F}",,20.00,10.00,,
"{53081374-114F-45C4-9AA9-902315C38970}","{A4C801D2-E009-4718-96AF-DC65B9263B90}","P",20.00,10.00,1.06,
"{53120DA8-DB91-497E-970C-CCEE2D8C1E6A}","{39981A81-1AA4-42DE-B4C2-19024D31C559}","P",20.00,10.00,1.13,
"{5342FACE-2EE2-4ACA-911D-C4483621EDEA}","{C4FB494B-7ED5-4700-A35A-E44359A2055E}","P",20.00,10.00,0.95,"crew: OR, TO, MD, KP; seine#2; lost 2 adult carp"
"{5346634B-A0FE-4DCC-A734-3DBDBE7CB71D}","{1A886057-2FC3-4200-BF97-BA6034682416}","P",20.00,10.00,0.45,"seine#1; very muddy; time not recorded"
"{5383EE31-ADCC-4083-B743-CF11C25C5E07}","{66592095-DE4F-4AA7-8048-1EDAF98EA9B5}",,20.00,10.00,,
"{538EBD19-5035-4B07-988C-42368D549A1E}","{928A1568-7C4B-4598-9CC9-89DE9D7E4EFA}",,20.00,10.00,1.10,"seine#2"
"{53C977E1-B93C-41EC-B1A7-F37B3CAD4845}","{61454004-4CD9-49C8-94C9-6012FCA5DAFD}",,20.00,10.00,,
"{53DAD916-3FE0-40D8-8F03-10A7B9DBD144}","{0E8F92E3-6E36-40CB-AB8E-05822A1420D9}","P",20.00,10.00,0.50,"seine#1"
"{53F068DD-42BD-456E-8726-508928CBFB8D}","{43CBE444-F3D7-4A3C-9043-FADDCE7F74A7}",,20.00,10.00,,
"{543B1DC8-A433-4619-A2EF-393E343C6570}","{18388E21-303E-4724-B34D-65A03EE1620D}","J",20.00,10.00,1.00,"crew: Pat Crain, Lee Caldwell, Kate Early; seine#3; time not recorded"
"{543F02F8-FFCC-41D7-8314-036428F23DBF}","{4A9A78E9-5023-4929-A068-CF24D5AED02D}","P",20.00,10.00,0.61,
"{5449D851-25EC-4AFC-A9AA-A854F5DDE5D0}","{E9AE7303-AB53-487F-AD6A-540505A264B2}","P",20.00,10.00,0.50,"crew: Alpa, Sabra, Cameron, Pat; seine#3"
"{54546B3A-0FE2-44D0-9694-18E037163E3E}","{9868A3B1-2638-442E-959D-B269762A7B04}","P",20.00,10.00,0.95,
"{54895C5D-0689-4B1C-9A9D-9BC5D5ECD602}","{4F3203AB-EEF7-4F6A-A80F-DD645291084D}","P",20.00,10.00,1.10,
"{54950DF5-461B-48DD-A12D-AB1AC7B5F833}","{38572CED-93FC-41A6-9819-626796C988BD}",,20.00,10.00,0.48,
"{54A0A50C-17A5-42CF-B7DD-FB0FB9782DAF}","{05E61A64-1F6F-4E0B-A428-73C2BF5C69DD}",,20.00,10.00,,
"{54B30F49-A9A5-49EA-871D-395464EC55F4}","{3305440D-4752-4C1A-AF41-0788A00304AE}",,20.00,10.00,,"seine#1"
"{54C73079-391D-4EA4-8F60-0FEB65F84225}","{E13C773B-A871-4357-90D8-3D39C4B6A56D}","P",20.00,10.00,0.75,"seine#1"
"{54C953D0-B56E-4DC2-844C-1FF63B6986CA}","{3328BB23-7552-4B8C-9FB9-D6131B3718C4}","P",20.00,10.00,,"crew: AW, TO, AM; seine#2"
"{54FDDA37-A538-4E24-9F93-7997480FC39E}","{1C0B726E-536D-451C-B928-EA4531848869}","P",20.00,10.00,1.00,"crew: TO, NB, AC, JF; seine#3"
"{551824D2-CD13-4872-8C18-8D6DEBBFB702}","{CAB7D81F-746B-4A1D-BAE2-DB8C0998C16D}",,20.00,10.00,0.50,
"{554755C3-4548-4CEC-A54F-B80BF0E70881}","{4865399C-4190-47D4-B5A9-8410404B14E2}","P",20.00,10.00,0.72,
"{557EFC7E-2FDA-4FEC-B89C-8DBFDB3928B2}","{9AE05BB6-1761-48CA-B872-57FC5526C5C7}","P",20.00,10.00,0.90,
"{558D4700-FEB2-42F8-BCAA-CACAD7FA0414}","{BAA1519E-CCB4-4F39-9720-8DF386D57F7B}","P",20.00,10.00,1.05,
"{55BE0408-A6B7-4774-8F45-C5F352389E07}","{BBF6C046-73B8-45C5-B6C5-0D19F7B914E8}","P",20.00,10.00,1.00,"crew: JM, TO, NB; seine#1"
"{5654666A-C317-4665-BA59-041D7E668EEB}","{A077F816-B0EA-45B5-AA50-83247EA628EA}",,20.00,10.00,,
"{56BD9EDD-5E5E-45F4-B2DE-BB9DCD421F64}","{0AE04BAC-6323-4ECE-AE5A-78D52086DABB}","P",20.00,10.00,0.65,"crew: AC, TO, JM, BH; seine#3"
"{56D1ED96-7EA2-4826-BF48-B588BB63E572}","{F513C8B0-AFC4-454C-8DDF-CA1F17D349A2}","P",20.00,10.00,1.10,
"{56E72134-6300-4B23-8D44-C1BB1CF5D493}","{E0C1C28A-96FE-46D9-81C8-953091636E9F}","P",20.00,10.00,0.91,"crew: AM, TO, PC; seine#2"
"{572A832D-AE91-41B1-8138-AEA90A7B536C}","{F1251CCD-7EAE-44EC-81E3-6F335A8AF925}",,20.00,10.00,1.10,"crew: AC, RS, DT, JS; bigscale log perch caught, small, not measured; seine#1"
"{57A9A65F-58B5-41F3-A781-7C5CB71FEC3A}","{7643E715-1CC4-4895-86C6-3C038F5ED39B}","P",20.00,10.00,1.03,
"{57BD46F8-0AEE-4FC1-9EED-B2796A99AF05}","{EAC0783D-DD14-4D3D-9650-8BB17D773C98}",,20.00,10.00,1.10,
"{57BEC964-03AD-4C52-9C7D-950DE30A6E07}","{6A068526-0E89-4C79-9578-E0D7EDCA8556}","P",20.00,10.00,0.87,
"{57CDA94F-FC5B-4D5F-8DA8-17F2BCF6C2BE}","{72D1B0BF-6A58-445C-9BFB-F4FCDEDED81D}","P",20.00,10.00,0.70,"crew: SB, SP, AW; seine#3"
"{5835B32E-4F08-446C-BF06-6CF2B320F5EE}","{7A5DC5F6-14DF-4587-AC76-12C2D5533FD4}","P",20.00,10.00,0.38,"crew: KE, TO, NM, NB; seine#2"
"{585EC41A-2569-4EE2-99C1-E0B1C6868CE4}","{3B9938D2-D624-4CEB-BCEC-DA799F05AA96}","P",20.00,10.00,0.70,"seine#1"
"{588E8746-071A-453D-93D1-C196C5896893}","{177906EE-57CD-4888-9914-725F48A2401C}","P",20.00,10.00,0.95,
"{58C9E3B3-5154-4A11-A0B2-96F2CD06CDA6}","{9207ADCB-5AAD-4210-A426-1D59C13C76E1}","P",20.00,10.00,0.94,
"{58E28050-B6C9-4C12-9701-96314FBEB11B}","{5ADDDE47-FFFF-4AC6-8F9E-381841F01579}","P",20.00,10.00,0.92,
"{58FE72E0-67A4-432D-94D3-C3ACC25EE914}","{A64FB366-1648-429E-934D-A27E7CC81588}","P",20.00,10.00,1.17,
"{590282CC-6A90-4EEF-80FF-0B08E54A01CF}","{C8278E1A-6DEC-4693-A653-7F502451CA00}",,20.00,10.00,,"2 YFG with deformed caudal peduncles"
"{593A389F-3233-4805-927D-3886C2342676}","{44DAB123-D3FC-4A3F-9410-E541BE16FC83}",,20.00,10.00,0.60,
"{5940F9F2-2B5C-410B-86CE-839CA09A081B}","{8E139922-A7C8-4C48-AF63-DCC8E16A748F}","P",20.00,10.00,0.76,
"{59884900-B156-4457-AFFD-25E91DE3E371}","{1F77F028-F4AB-4DBA-94D4-1BDA74614B28}",,20.00,10.00,,
"{598E9C59-9E3D-4EC4-A850-5688BF10CB9C}","{ADF0B9F3-AF14-458C-A392-615449CB0C64}","P",20.00,10.00,1.03,"crew: LS, TO, NB; seine#3"
"{59A8D0F4-045D-4EFE-A484-C25ACE8DB6CE}","{A4BB73F9-5634-4ECB-A60D-AB4543F4EA69}","J",20.00,10.00,0.65,
"{59B22E7C-93AC-4FD6-806A-B716919A9959}","{050D4212-9BB6-4657-9A0E-9659BF75BF49}",,20.00,10.00,0.40,
"{59C30A42-9E4C-413D-BF9A-C94DE45F9AE4}","{3595C811-BE5B-4B41-A5B0-E83E427D8811}","P",20.00,10.00,0.85,
"{59EA9509-6F06-43E3-A1BE-639C3AAF26F1}","{137E5B5D-3578-4408-9F23-607F5DD7A679}","P",20.00,10.00,0.65,
"{5A05531B-CB48-4EA4-99BD-5B024012E178}","{2CA61761-1A36-4795-8596-0478C0476C60}","P",20.00,10.00,0.65,
"{5A38471A-EDB9-462C-BFAF-2170AF5C025F}","{AEAC15B7-F10B-45C7-B676-E279587D883C}",,20.00,10.00,,"1 Potamocorbula, 29 Striped Bass < 30 mm"
"{5A4293FB-F39C-4E5E-BE4F-CA58736DBD81}","{14B8D29A-87B5-4BFD-838B-3ACB4927FE76}","P",20.00,10.00,0.84,"seine#3"
"{5A4EF42E-27AC-4E23-9CE8-C28E71852A2E}","{C00A8538-612C-4E0F-BCA7-132A3F80B27A}","J",20.00,10.00,0.90,"seine#4"
"{5AA5AFB8-7D44-4D62-A241-E00773DC7801}","{C63E3027-1048-4DB2-9435-CE6904821955}",,20.00,10.00,0.90,
"{5AB26AD4-DBFD-4555-9ABC-2654F6E11C04}","{AE17878D-1AEE-40EE-9212-A42A9FABFC89}",,20.00,10.00,1.10,
"{5B0A2F3F-E692-4C09-8A7D-80549EB8F3EB}","{5E1AD0F6-DEDB-4673-A39A-ED83805FA76E}",,20.00,10.00,,
"{5B0B9E14-8530-4A4B-A966-A5ECD8DE7C13}","{2B3402BB-20EE-42AC-9667-14335DCBF775}","P",20.00,10.00,1.10,
"{5B101434-483A-48B2-BF57-FA52A6D7EFEA}","{F7C586DA-255B-4602-BEE6-1D3F26A6148C}","P",20.00,10.00,0.53,
"{5B1A9F3A-2E2F-43D5-B3E7-7D8AA42D863D}","{145A945A-DD94-4E23-8BDD-240783AFA78F}",,20.00,10.00,0.70,"Incoming Tide. Not much Beach"
"{5B1E65D1-604B-43CF-B8EE-B7BC46F82693}","{2029E834-F209-4D9F-BAC8-8314162969CD}",,20.00,10.00,0.60,
"{5B50553B-B4BB-4900-8E98-ACBD850F5946}","{66624B70-0273-457F-8A0B-59D8D182056A}","P",20.00,10.00,0.70,
"{5B907D49-5EBF-4C90-9EA2-4058B00E71DF}","{085E59BB-4102-4A65-9C95-4B5E8FFB7C80}",,20.00,10.00,0.90,
"{5BB1606E-5D2C-48AE-B8C3-F40159B35490}","{5E60038E-AEE3-418B-832B-17401A04972A}","P",20.00,10.00,0.73,
"{5C07420E-7944-4D39-B8D7-41A2CD685C2D}","{4DD44CF5-5BED-4D8A-A50B-7CC2A8C43B0D}",,20.00,10.00,,
"{5C4FCA69-5514-4CDB-96B9-80BC31E53A29}","{DBFB00DF-6AB2-4285-8EF3-1FB6D5A7302F}",,20.00,10.00,,
"{5CC7FB8D-8FFC-489D-97B4-A8C302FB057B}","{A806C3A2-0026-4C52-A152-A7EA4C1EAFB8}",,20.00,10.00,,
"{5CD43846-B8C5-4709-88CC-6F030E307BEF}","{E69DF965-9EA8-4DAB-838E-0CE41E88D2C1}","P",20.00,10.00,0.93,"crew: SP, AW, TO, AC; seine#1"
"{5CD8D962-0399-447E-BAEC-D3D646A959F8}","{C7EAA564-D144-4EDA-A59F-0F4B90744B6F}","P",20.00,10.00,0.23,
"{5D186D64-191F-4F60-8D4F-576B6C50A567}","{01DE7BE4-A1CA-47AE-BA48-ACD5D9757209}","P",20.00,10.00,0.55,
"{5D20EE23-24F6-4993-8BDC-9EACECF86B30}","{F42FFC02-5A44-42DE-9333-03C4B3B90E51}",,20.00,10.00,,
"{5DACC2C7-3410-4876-93C8-A25AADD2FA60}","{1BF873A4-9C25-4F35-9D0F-9C916BC75C79}","P",20.00,10.00,0.95,"crew: KL, NM, TO; seine#2"
"{5DCE3164-A77F-40AE-95F4-FB674CFC31D9}","{05AC4E3A-A697-4ADF-9712-20E025CAF8CB}","P",20.00,10.00,0.50,
"{5DD80443-227D-469C-9272-0E74E69EDFF8}","{A14A4B6B-504D-4FB4-956C-9E25CC37DD2F}","P",20.00,10.00,0.90,"crew: MM; seine#3"
"{5E51EEC7-7E48-4662-A7A4-F5610EC1F328}","{A44EDA28-F1DB-4900-9B68-BB51B7D4B89D}","P",20.00,10.00,0.97,
"{5E790414-B034-48AE-ACCD-FC64ECEB7967}","{52864C13-68E6-49EA-91F8-26D93F0A76F7}",,20.00,10.00,1.10,
"{5E7C4ADC-7A4D-42FB-AD6F-EB0DE628EE42}","{0BA8D8E3-2BF1-4995-ADDE-FDC136670EEC}","P",20.00,10.00,1.05,"seine#1"
"{5EA3FB63-C425-4C9F-9635-E1FB95AC948E}","{3CE65E75-8CC6-4944-A55B-06EECD3C1179}","P",20.00,10.00,0.87,"seine#3"
"{5EB99857-FCE5-4962-BF40-8CB0F2D353D5}","{8EDF351B-80E0-4781-BC44-5A0C1177ED86}",,20.00,10.00,0.90,
"{5ED09C04-0DDB-41F2-AD8C-9E06F2238056}","{0FA1D24C-093A-4106-B594-8A935BDA1551}",,20.00,10.00,,
"{5F6A7967-B2F4-4CC8-A186-A05396110EB0}","{0BE7C081-07BD-4563-9FD5-F6BB40639E46}","P",20.00,10.00,0.70,"crew: FLL, TO, AC, CG; seine #2"
"{5FCF1A05-5AF5-453B-90B3-1E7B101FE9BA}","{C049E33D-2161-4522-B8D1-077469B7EC09}","P",20.00,10.00,0.93,
"{5FF6BB29-E221-46DF-BBC4-342D1A7103FC}","{4DB2FECD-7800-4913-A3AC-DAD868A3021B}","J",20.00,10.00,0.60,
"{5FF9DA41-3D0D-4C15-9AFD-849F81B43B54}","{DDC80636-CD7E-4292-9DBF-D260F7416789}","P",20.00,10.00,0.70,"Alpa Wintzer, Peter Moyle, Abby Tucker; seine#1"
"{6053E17C-BD4F-417F-BD8C-DF7877F7D9E1}","{D261ACBA-30E9-4182-8043-136B8E4DFE0E}",,20.00,10.00,0.40,
"{60661CE3-9524-42D1-BF0A-E336B29884A2}","{0C443134-A7E5-4E24-9F20-CCE8E11865B6}","P",20.00,10.00,0.75,"crew: TO, RL, MB; seine#2"
"{60A871FD-A545-4483-9F2D-0367100EDF10}","{5FD1D9BD-63FC-4B85-AA00-2BEC4BCBA92D}","J",20.00,10.00,0.90,"crew: Alpa, Mariah, Pat; seine#4"
"{60B60077-C69A-4948-9FC3-1376F7A17472}","{6203D0BA-6B9D-4828-9A7D-459AA9BBF8B4}","P",20.00,10.00,0.89,
"{613482FD-0201-4ADF-BE7C-E8F6CB01882B}","{E6CB7E8C-D228-41FC-A901-9EA9FCB12563}","P",20.00,10.00,0.80,"crew: DG, MY, TO; seine#1"
"{61594838-B0AC-40CB-AA1B-179F09ABB5F6}","{BB9E5141-0C42-4BD5-B562-DA367B0CE6D3}",,20.00,10.00,1.00,
"{61858CBB-DFF9-4D47-9F5B-1A636595B231}","{0B8A45E3-EE39-494B-BC06-2E9855867F44}",,20.00,10.00,,
"{61B0A636-28F1-46AF-A527-08E71EDB54A8}","{ED22E75D-47F4-4CD2-BB7C-2CA376122802}","P",20.00,10.00,0.80,"seine#3"
"{61C52C23-85F8-480B-960E-0385E942E658}","{C85725E5-C994-4465-A05F-DD39E67E5365}",,20.00,10.00,1.00,
"{61EEC49F-8F03-457B-B919-FFB80ACCEB26}","{485B54AB-B17F-4C90-B022-B3CF83F341E4}",,20.00,10.00,1.00,"crew: SP, JD, CZ, AW"
"{61F27C70-FDCD-46B2-9664-3BA61560C88D}","{A0FBA9BD-D34B-4622-BB1A-0D8D1ACFF019}",,20.00,10.00,,
"{620B96FA-3471-4DA0-8C92-1A69F652E2AE}","{03EAF9A5-B052-4EA4-AB53-A16AC3D6C98D}","J",20.00,10.00,0.90,"seine#3"
"{624F55AC-CA1B-4983-97F1-675281E6C194}","{6226FBC6-F3DA-491A-A6C5-B695610DDAD7}","P",20.00,10.00,1.02,
